cliente,produto,preco,categoria,quantidade,data,cidade,Faturamento
1774,monitor,1500.0,Informática e Periféricos,2,30/04/2025,Balneário Camboriú,3000.0
7054,fogao,1500.0,Eletrodomésticos,4,30/04/2025,Santos,6000.0
8465,notebook,4000.0,Informática e Periféricos,1,30/04/2024,Campinas,4000.0
6950,smartphone,2000.0,Smartphones e Acessórios,2,30/04/2024,Rio de Janeiro,4000.0
7425,smart tv,4000.0,"TV, Áudio e Vídeo",2,30/04/2024,Santos,8000.0
2634,ar-condicionado,2500.0,Eletrodomésticos,5,30/04/2024,São Paulo,12500.0
7676,smartphone,2000.0,Smartphones e Acessórios,4,30/04/2024,Belo Horizonte,8000.0
7131,smart tv,4000.0,"TV, Áudio e Vídeo",3,30/04/2024,Santos,12000.0
4103,monitor,1500.0,Informática e Periféricos,4,30/04/2024,São Paulo,6000.0
3505,smart tv,4000.0,"TV, Áudio e Vídeo",5,30/04/2024,Rio de Janeiro,20000.0
9661,smartphone,2000.0,Smartphones e Acessórios,4,30/03/2025,Santos,8000.0
8840,fone de ouvido,200.0,Smartphones e Acessórios,5,30/03/2025,Santos,1000.0
6641,monitor,1500.0,Informática e Periféricos,2,30/03/2025,Santos,3000.0
1518,notebook,4000.0,Informática e Periféricos,5,30/03/2025,Rio de Janeiro,20000.0
7715,fogao,1500.0,Eletrodomésticos,4,30/03/2025,Campinas,6000.0
4684,soundbar,1000.0,"TV, Áudio e Vídeo",4,30/03/2025,Balneário Camboriú,4000.0
8064,chromecast,200.0,"TV, Áudio e Vídeo",1,30/03/2025,Florianópolis,200.0
6467,ar-condicionado,2500.0,Eletrodomésticos,2,30/03/2025,Campinas,5000.0
1735,smartwatch,1000.0,Smartphones e Acessórios,4,30/03/2025,Joinville,4000.0
7713,fone de ouvido,200.0,Smartphones e Acessórios,1,30/03/2024,Santos,200.0
4799,carregador,100.0,Smartphones e Acessórios,4,30/03/2024,Rio de Janeiro,400.0
8276,mouse,100.0,Informática e Periféricos,2,30/03/2024,Belo Horizonte,200.0
4201,soundbar,1000.0,"TV, Áudio e Vídeo",3,30/03/2024,Belo Horizonte,3000.0
9376,geladeira,5000.0,Eletrodomésticos,3,30/03/2024,Santos,15000.0
239,geladeira,5000.0,Eletrodomésticos,3,30/03/2024,São Paulo,15000.0
5035,smartwatch,1000.0,Smartphones e Acessórios,2,30/03/2024,Belo Horizonte,2000.0
4536,monitor,1500.0,Informática e Periféricos,3,30/03/2024,Porto Alegre,4500.0
7929,fone de ouvido,200.0,Smartphones e Acessórios,4,30/03/2024,Belo Horizonte,800.0
2205,smartphone,2000.0,Smartphones e Acessórios,5,30/03/2024,Porto Alegre,10000.0
209,fogao,1500.0,Eletrodomésticos,2,30/03/2024,Santos,3000.0
4858,soundbar,1000.0,"TV, Áudio e Vídeo",4,30/01/2025,Curitiba,4000.0
6780,mouse,100.0,Informática e Periféricos,2,30/01/2025,São Paulo,200.0
1038,fone de ouvido,200.0,Smartphones e Acessórios,1,30/01/2025,Santos,200.0
3980,smartphone,2000.0,Smartphones e Acessórios,1,30/01/2025,Florianópolis,2000.0
4803,monitor,1500.0,Informática e Periféricos,1,30/01/2025,Campinas,1500.0
9499,geladeira,5000.0,Eletrodomésticos,3,30/01/2025,Santos,15000.0
1902,fogao,1500.0,Eletrodomésticos,5,30/01/2025,Campinas,7500.0
3458,mouse,100.0,Informática e Periféricos,3,30/01/2025,Porto Alegre,300.0
4584,smartwatch,1000.0,Smartphones e Acessórios,3,30/01/2025,Porto Alegre,3000.0
698,soundbar,1000.0,"TV, Áudio e Vídeo",2,30/01/2025,Florianópolis,2000.0
4035,geladeira,5000.0,Eletrodomésticos,2,30/01/2025,Campinas,10000.0
7869,mouse,100.0,Informática e Periféricos,2,30/01/2025,Curitiba,200.0
6555,fogao,1500.0,Eletrodomésticos,5,30/01/2025,Rio de Janeiro,7500.0
4322,geladeira,5000.0,Eletrodomésticos,1,30/01/2025,Curitiba,5000.0
4054,chromecast,200.0,"TV, Áudio e Vídeo",5,30/01/2025,Rio de Janeiro,1000.0
1428,notebook,4000.0,Informática e Periféricos,1,30/01/2024,Balneário Camboriú,4000.0
9720,monitor,1500.0,Informática e Periféricos,1,30/01/2024,Balneário Camboriú,1500.0
7168,ar-condicionado,2500.0,Eletrodomésticos,4,30/01/2024,Belo Horizonte,10000.0
6739,soundbar,1000.0,"TV, Áudio e Vídeo",3,30/01/2024,Curitiba,3000.0
5936,fone de ouvido,200.0,Smartphones e Acessórios,5,30/01/2024,Porto Alegre,1000.0
4840,carregador,100.0,Smartphones e Acessórios,3,30/01/2024,Santos,300.0
8224,smartphone,2000.0,Smartphones e Acessórios,1,30/01/2024,Curitiba,2000.0
6480,notebook,4000.0,Informática e Periféricos,5,30/01/2024,Santos,20000.0
4948,ar-condicionado,2500.0,Eletrodomésticos,1,30/01/2024,Belo Horizonte,2500.0
9573,notebook,4000.0,Informática e Periféricos,3,30/01/2024,Balneário Camboriú,12000.0
8026,smartwatch,1000.0,Smartphones e Acessórios,4,30/01/2024,Curitiba,4000.0
468,ar-condicionado,2500.0,Eletrodomésticos,1,30/01/2024,Belo Horizonte,2500.0
2669,notebook,4000.0,Informática e Periféricos,5,29/12/2025,Curitiba,20000.0
9166,geladeira,5000.0,Eletrodomésticos,2,29/12/2025,Belo Horizonte,10000.0
4569,soundbar,1000.0,"TV, Áudio e Vídeo",2,29/12/2025,São Paulo,2000.0
8282,monitor,1500.0,Informática e Periféricos,5,29/12/2025,Joinville,7500.0
5433,chromecast,200.0,"TV, Áudio e Vídeo",5,29/12/2025,Florianópolis,1000.0
6968,ar-condicionado,2500.0,Eletrodomésticos,1,29/12/2025,Curitiba,2500.0
2210,smartwatch,1000.0,Smartphones e Acessórios,1,29/12/2025,São Paulo,1000.0
805,carregador,100.0,Smartphones e Acessórios,3,29/12/2025,Rio de Janeiro,300.0
5707,fone de ouvido,200.0,Smartphones e Acessórios,5,29/12/2025,Joinville,1000.0
5109,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/12/2024,Rio de Janeiro,12000.0
8508,monitor,1500.0,Informática e Periféricos,2,29/12/2024,Rio de Janeiro,3000.0
6916,geladeira,5000.0,Eletrodomésticos,5,29/12/2024,Florianópolis,25000.0
5627,monitor,1500.0,Informática e Periféricos,4,29/12/2024,Rio de Janeiro,6000.0
2971,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/12/2024,Belo Horizonte,12000.0
9719,fone de ouvido,200.0,Smartphones e Acessórios,3,29/12/2024,Joinville,600.0
4764,carregador,100.0,Smartphones e Acessórios,2,29/12/2024,Joinville,200.0
8240,monitor,1500.0,Informática e Periféricos,4,29/12/2024,Belo Horizonte,6000.0
1667,smartwatch,1000.0,Smartphones e Acessórios,5,29/12/2024,São Paulo,5000.0
9690,ar-condicionado,2500.0,Eletrodomésticos,4,29/12/2024,Rio de Janeiro,10000.0
4552,ar-condicionado,2500.0,Eletrodomésticos,1,29/12/2024,Joinville,2500.0
1580,fogao,1500.0,Eletrodomésticos,5,29/12/2024,Curitiba,7500.0
5919,monitor,1500.0,Informática e Periféricos,5,29/12/2024,Joinville,7500.0
5832,fone de ouvido,200.0,Smartphones e Acessórios,5,29/12/2024,Belo Horizonte,1000.0
9055,ar-condicionado,2500.0,Eletrodomésticos,4,29/11/2025,Florianópolis,10000.0
6528,monitor,1500.0,Informática e Periféricos,4,29/11/2025,Porto Alegre,6000.0
2104,soundbar,1000.0,"TV, Áudio e Vídeo",5,29/11/2025,Belo Horizonte,5000.0
7117,soundbar,1000.0,"TV, Áudio e Vídeo",3,29/11/2025,Joinville,3000.0
6558,monitor,1500.0,Informática e Periféricos,1,29/11/2025,Balneário Camboriú,1500.0
6145,mouse,100.0,Informática e Periféricos,1,29/11/2025,Florianópolis,100.0
3469,notebook,4000.0,Informática e Periféricos,3,29/11/2025,Rio de Janeiro,12000.0
7708,mouse,100.0,Informática e Periféricos,2,29/11/2025,Joinville,200.0
1475,fone de ouvido,200.0,Smartphones e Acessórios,1,29/11/2025,Balneário Camboriú,200.0
1060,monitor,1500.0,Informática e Periféricos,4,29/11/2025,Florianópolis,6000.0
2412,notebook,4000.0,Informática e Periféricos,5,29/11/2025,Porto Alegre,20000.0
6586,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/11/2025,Florianópolis,12000.0
9853,notebook,4000.0,Informática e Periféricos,5,29/11/2025,Balneário Camboriú,20000.0
6709,smart tv,4000.0,"TV, Áudio e Vídeo",5,29/11/2024,Campinas,20000.0
3032,chromecast,200.0,"TV, Áudio e Vídeo",3,29/11/2024,Balneário Camboriú,600.0
3935,ar-condicionado,2500.0,Eletrodomésticos,4,29/11/2024,São Paulo,10000.0
4746,ar-condicionado,2500.0,Eletrodomésticos,2,29/11/2024,Campinas,5000.0
7683,fogao,1500.0,Eletrodomésticos,3,29/11/2024,Joinville,4500.0
735,smartphone,2000.0,Smartphones e Acessórios,2,29/11/2024,Belo Horizonte,4000.0
6077,ar-condicionado,2500.0,Eletrodomésticos,1,29/11/2024,Balneário Camboriú,2500.0
7133,smartphone,2000.0,Smartphones e Acessórios,1,29/11/2024,Florianópolis,2000.0
2665,smartwatch,1000.0,Smartphones e Acessórios,5,29/11/2024,Rio de Janeiro,5000.0
5427,chromecast,200.0,"TV, Áudio e Vídeo",3,29/11/2024,Joinville,600.0
2298,chromecast,200.0,"TV, Áudio e Vídeo",3,29/10/2025,Belo Horizonte,600.0
6102,monitor,1500.0,Informática e Periféricos,1,29/10/2025,São Paulo,1500.0
8550,geladeira,5000.0,Eletrodomésticos,1,29/10/2025,Santos,5000.0
440,fone de ouvido,200.0,Smartphones e Acessórios,1,29/10/2025,Santos,200.0
3518,smartphone,2000.0,Smartphones e Acessórios,3,29/10/2025,Porto Alegre,6000.0
495,soundbar,1000.0,"TV, Áudio e Vídeo",1,29/10/2025,Belo Horizonte,1000.0
8464,notebook,4000.0,Informática e Periféricos,5,29/10/2025,Belo Horizonte,20000.0
7784,smart tv,4000.0,"TV, Áudio e Vídeo",1,29/10/2025,Belo Horizonte,4000.0
1090,monitor,1500.0,Informática e Periféricos,4,29/10/2024,Florianópolis,6000.0
4018,ar-condicionado,2500.0,Eletrodomésticos,1,29/10/2024,Balneário Camboriú,2500.0
1001,smartwatch,1000.0,Smartphones e Acessórios,5,29/10/2024,Santos,5000.0
1743,fogao,1500.0,Eletrodomésticos,4,29/10/2024,Santos,6000.0
9223,mouse,100.0,Informática e Periféricos,2,29/10/2024,Belo Horizonte,200.0
6260,fone de ouvido,200.0,Smartphones e Acessórios,2,29/10/2024,Santos,400.0
3188,geladeira,5000.0,Eletrodomésticos,2,29/10/2024,Balneário Camboriú,10000.0
7302,fogao,1500.0,Eletrodomésticos,1,29/10/2024,Belo Horizonte,1500.0
3033,chromecast,200.0,"TV, Áudio e Vídeo",3,29/10/2024,Belo Horizonte,600.0
9849,mouse,100.0,Informática e Periféricos,3,29/10/2024,Rio de Janeiro,300.0
8291,notebook,4000.0,Informática e Periféricos,3,29/10/2024,Joinville,12000.0
8927,carregador,100.0,Smartphones e Acessórios,1,29/10/2024,Rio de Janeiro,100.0
4814,fone de ouvido,200.0,Smartphones e Acessórios,5,29/09/2025,Curitiba,1000.0
3642,smartphone,2000.0,Smartphones e Acessórios,5,29/09/2025,Rio de Janeiro,10000.0
5796,soundbar,1000.0,"TV, Áudio e Vídeo",5,29/09/2025,Joinville,5000.0
7572,smartwatch,1000.0,Smartphones e Acessórios,5,29/09/2025,Belo Horizonte,5000.0
8802,fogao,1500.0,Eletrodomésticos,1,29/09/2025,Santos,1500.0
7510,smartwatch,1000.0,Smartphones e Acessórios,5,29/09/2025,Balneário Camboriú,5000.0
3703,monitor,1500.0,Informática e Periféricos,4,29/09/2025,Rio de Janeiro,6000.0
5488,smartwatch,1000.0,Smartphones e Acessórios,4,29/09/2025,Belo Horizonte,4000.0
6677,monitor,1500.0,Informática e Periféricos,3,29/09/2025,Balneário Camboriú,4500.0
282,smart tv,4000.0,"TV, Áudio e Vídeo",4,29/09/2024,Joinville,16000.0
8911,ar-condicionado,2500.0,Eletrodomésticos,5,29/09/2024,Belo Horizonte,12500.0
7874,soundbar,1000.0,"TV, Áudio e Vídeo",1,29/09/2024,Porto Alegre,1000.0
4283,smartphone,2000.0,Smartphones e Acessórios,5,29/09/2024,Belo Horizonte,10000.0
2454,fone de ouvido,200.0,Smartphones e Acessórios,5,29/09/2024,São Paulo,1000.0
2069,fone de ouvido,200.0,Smartphones e Acessórios,5,29/09/2024,Santos,1000.0
4698,chromecast,200.0,"TV, Áudio e Vídeo",1,29/09/2024,Joinville,200.0
2000,notebook,4000.0,Informática e Periféricos,1,29/09/2024,Balneário Camboriú,4000.0
8055,fone de ouvido,200.0,Smartphones e Acessórios,2,29/09/2024,Curitiba,400.0
2203,fogao,1500.0,Eletrodomésticos,2,29/09/2024,Santos,3000.0
9935,chromecast,200.0,"TV, Áudio e Vídeo",5,29/08/2025,Belo Horizonte,1000.0
6677,smartphone,2000.0,Smartphones e Acessórios,4,29/08/2025,Florianópolis,8000.0
1112,fogao,1500.0,Eletrodomésticos,1,29/08/2025,Joinville,1500.0
9902,chromecast,200.0,"TV, Áudio e Vídeo",4,29/08/2025,Joinville,800.0
2439,soundbar,1000.0,"TV, Áudio e Vídeo",1,29/08/2025,Curitiba,1000.0
5420,fogao,1500.0,Eletrodomésticos,2,29/08/2025,Balneário Camboriú,3000.0
1025,geladeira,5000.0,Eletrodomésticos,2,29/08/2025,Joinville,10000.0
8187,monitor,1500.0,Informática e Periféricos,3,29/08/2025,Rio de Janeiro,4500.0
4325,fone de ouvido,200.0,Smartphones e Acessórios,4,29/08/2025,Santos,800.0
678,soundbar,1000.0,"TV, Áudio e Vídeo",1,29/08/2025,Santos,1000.0
8106,notebook,4000.0,Informática e Periféricos,4,29/08/2025,Campinas,16000.0
6315,chromecast,200.0,"TV, Áudio e Vídeo",4,29/08/2025,Rio de Janeiro,800.0
8374,monitor,1500.0,Informática e Periféricos,4,29/08/2025,Florianópolis,6000.0
9528,fogao,1500.0,Eletrodomésticos,2,29/08/2025,Curitiba,3000.0
7312,ar-condicionado,2500.0,Eletrodomésticos,4,29/08/2025,Balneário Camboriú,10000.0
5281,mouse,100.0,Informática e Periféricos,5,29/08/2024,Balneário Camboriú,500.0
1511,ar-condicionado,2500.0,Eletrodomésticos,4,29/08/2024,Joinville,10000.0
4073,mouse,100.0,Informática e Periféricos,1,29/08/2024,Curitiba,100.0
3572,chromecast,200.0,"TV, Áudio e Vídeo",4,29/08/2024,Florianópolis,800.0
7482,fogao,1500.0,Eletrodomésticos,2,29/08/2024,Rio de Janeiro,3000.0
4754,monitor,1500.0,Informática e Periféricos,2,29/08/2024,Campinas,3000.0
6970,carregador,100.0,Smartphones e Acessórios,2,29/08/2024,Santos,200.0
6580,fogao,1500.0,Eletrodomésticos,5,29/08/2024,Porto Alegre,7500.0
9410,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/07/2025,São Paulo,12000.0
2330,fogao,1500.0,Eletrodomésticos,4,29/07/2025,Santos,6000.0
1065,monitor,1500.0,Informática e Periféricos,1,29/07/2025,Rio de Janeiro,1500.0
2615,chromecast,200.0,"TV, Áudio e Vídeo",3,29/07/2025,Porto Alegre,600.0
2701,geladeira,5000.0,Eletrodomésticos,2,29/07/2025,Porto Alegre,10000.0
5515,smartphone,2000.0,Smartphones e Acessórios,5,29/07/2025,São Paulo,10000.0
3041,geladeira,5000.0,Eletrodomésticos,5,29/07/2025,Santos,25000.0
6881,soundbar,1000.0,"TV, Áudio e Vídeo",3,29/07/2025,Porto Alegre,3000.0
5529,fone de ouvido,200.0,Smartphones e Acessórios,1,29/07/2025,Joinville,200.0
1572,ar-condicionado,2500.0,Eletrodomésticos,1,29/07/2025,Santos,2500.0
7542,fogao,1500.0,Eletrodomésticos,5,29/07/2025,Joinville,7500.0
6670,carregador,100.0,Smartphones e Acessórios,5,29/07/2025,Curitiba,500.0
8078,smartwatch,1000.0,Smartphones e Acessórios,5,29/07/2024,Belo Horizonte,5000.0
2748,notebook,4000.0,Informática e Periféricos,3,29/07/2024,Santos,12000.0
101,monitor,1500.0,Informática e Periféricos,2,29/07/2024,São Paulo,3000.0
4478,fogao,1500.0,Eletrodomésticos,2,29/07/2024,Balneário Camboriú,3000.0
5702,smartwatch,1000.0,Smartphones e Acessórios,4,29/07/2024,Santos,4000.0
1416,chromecast,200.0,"TV, Áudio e Vídeo",5,29/07/2024,Campinas,1000.0
2706,fone de ouvido,200.0,Smartphones e Acessórios,2,29/07/2024,Balneário Camboriú,400.0
438,smartwatch,1000.0,Smartphones e Acessórios,3,29/07/2024,Santos,3000.0
7366,smart tv,4000.0,"TV, Áudio e Vídeo",1,29/07/2024,São Paulo,4000.0
7632,smartwatch,1000.0,Smartphones e Acessórios,1,29/07/2024,Joinville,1000.0
4667,soundbar,1000.0,"TV, Áudio e Vídeo",4,29/07/2024,Belo Horizonte,4000.0
718,smartwatch,1000.0,Smartphones e Acessórios,1,29/06/2025,Campinas,1000.0
5274,smart tv,4000.0,"TV, Áudio e Vídeo",2,29/06/2025,Belo Horizonte,8000.0
3612,chromecast,200.0,"TV, Áudio e Vídeo",5,29/06/2025,Porto Alegre,1000.0
8465,monitor,1500.0,Informática e Periféricos,4,29/06/2025,Balneário Camboriú,6000.0
819,carregador,100.0,Smartphones e Acessórios,4,29/06/2025,Santos,400.0
7555,chromecast,200.0,"TV, Áudio e Vídeo",2,29/06/2025,Joinville,400.0
4568,smart tv,4000.0,"TV, Áudio e Vídeo",4,29/06/2025,Santos,16000.0
2343,geladeira,5000.0,Eletrodomésticos,5,29/06/2025,Florianópolis,25000.0
8690,fone de ouvido,200.0,Smartphones e Acessórios,3,29/06/2025,Santos,600.0
3708,monitor,1500.0,Informática e Periféricos,3,29/06/2025,Balneário Camboriú,4500.0
5556,soundbar,1000.0,"TV, Áudio e Vídeo",4,29/06/2025,Rio de Janeiro,4000.0
2427,mouse,100.0,Informática e Periféricos,3,29/06/2025,Joinville,300.0
3453,notebook,4000.0,Informática e Periféricos,5,29/06/2025,Joinville,20000.0
9226,smartphone,2000.0,Smartphones e Acessórios,3,29/06/2025,Balneário Camboriú,6000.0
2220,notebook,4000.0,Informática e Periféricos,3,29/06/2025,Santos,12000.0
8784,smartphone,2000.0,Smartphones e Acessórios,5,29/06/2024,Porto Alegre,10000.0
6284,mouse,100.0,Informática e Periféricos,5,29/06/2024,Florianópolis,500.0
3716,smartwatch,1000.0,Smartphones e Acessórios,3,29/06/2024,Santos,3000.0
2486,carregador,100.0,Smartphones e Acessórios,3,29/06/2024,Curitiba,300.0
2456,carregador,100.0,Smartphones e Acessórios,1,29/06/2024,Rio de Janeiro,100.0
5493,ar-condicionado,2500.0,Eletrodomésticos,4,29/06/2024,Rio de Janeiro,10000.0
3335,smartphone,2000.0,Smartphones e Acessórios,5,29/06/2024,Campinas,10000.0
4889,fone de ouvido,200.0,Smartphones e Acessórios,2,29/06/2024,Joinville,400.0
3289,soundbar,1000.0,"TV, Áudio e Vídeo",3,29/06/2024,Campinas,3000.0
7868,fone de ouvido,200.0,Smartphones e Acessórios,5,29/05/2025,Belo Horizonte,1000.0
8824,fone de ouvido,200.0,Smartphones e Acessórios,4,29/05/2025,Joinville,800.0
9421,mouse,100.0,Informática e Periféricos,3,29/05/2025,Balneário Camboriú,300.0
9851,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/05/2025,Belo Horizonte,12000.0
8821,smart tv,4000.0,"TV, Áudio e Vídeo",2,29/05/2025,Santos,8000.0
8648,ar-condicionado,2500.0,Eletrodomésticos,3,29/05/2025,Balneário Camboriú,7500.0
6793,geladeira,5000.0,Eletrodomésticos,5,29/05/2024,Curitiba,25000.0
4063,smartwatch,1000.0,Smartphones e Acessórios,2,29/05/2024,São Paulo,2000.0
3177,geladeira,5000.0,Eletrodomésticos,3,29/05/2024,Joinville,15000.0
4372,fone de ouvido,200.0,Smartphones e Acessórios,1,29/05/2024,Joinville,200.0
8548,geladeira,5000.0,Eletrodomésticos,2,29/05/2024,Santos,10000.0
6371,smartwatch,1000.0,Smartphones e Acessórios,2,29/04/2025,Curitiba,2000.0
3453,fone de ouvido,200.0,Smartphones e Acessórios,4,29/04/2025,Belo Horizonte,800.0
9420,chromecast,200.0,"TV, Áudio e Vídeo",2,29/04/2025,Campinas,400.0
9288,carregador,100.0,Smartphones e Acessórios,1,29/04/2025,Florianópolis,100.0
5983,fogao,1500.0,Eletrodomésticos,2,29/04/2025,Porto Alegre,3000.0
3811,chromecast,200.0,"TV, Áudio e Vídeo",4,29/04/2025,Florianópolis,800.0
3341,smartwatch,1000.0,Smartphones e Acessórios,5,29/04/2025,Balneário Camboriú,5000.0
7442,notebook,4000.0,Informática e Periféricos,3,29/04/2025,Belo Horizonte,12000.0
3663,smartwatch,1000.0,Smartphones e Acessórios,1,29/04/2025,São Paulo,1000.0
2410,chromecast,200.0,"TV, Áudio e Vídeo",1,29/04/2025,Florianópolis,200.0
2272,fogao,1500.0,Eletrodomésticos,2,29/04/2024,São Paulo,3000.0
752,geladeira,5000.0,Eletrodomésticos,5,29/04/2024,Curitiba,25000.0
6115,carregador,100.0,Smartphones e Acessórios,5,29/04/2024,Belo Horizonte,500.0
3051,smartphone,2000.0,Smartphones e Acessórios,3,29/04/2024,Belo Horizonte,6000.0
3099,geladeira,5000.0,Eletrodomésticos,4,29/04/2024,Porto Alegre,20000.0
5296,ar-condicionado,2500.0,Eletrodomésticos,5,29/04/2024,Curitiba,12500.0
6971,smartphone,2000.0,Smartphones e Acessórios,3,29/04/2024,Campinas,6000.0
61,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/04/2024,Santos,12000.0
7487,ar-condicionado,2500.0,Eletrodomésticos,5,29/04/2024,Porto Alegre,12500.0
7416,smartwatch,1000.0,Smartphones e Acessórios,5,29/04/2024,São Paulo,5000.0
5249,notebook,4000.0,Informática e Periféricos,5,29/04/2024,Curitiba,20000.0
5322,soundbar,1000.0,"TV, Áudio e Vídeo",4,29/04/2024,Campinas,4000.0
7745,geladeira,5000.0,Eletrodomésticos,5,29/04/2024,São Paulo,25000.0
3194,geladeira,5000.0,Eletrodomésticos,4,29/04/2024,Joinville,20000.0
1618,monitor,1500.0,Informática e Periféricos,1,29/03/2025,Belo Horizonte,1500.0
3734,monitor,1500.0,Informática e Periféricos,4,29/03/2025,Curitiba,6000.0
3222,carregador,100.0,Smartphones e Acessórios,3,29/03/2025,Santos,300.0
5165,smart tv,4000.0,"TV, Áudio e Vídeo",4,29/03/2025,Florianópolis,16000.0
821,notebook,4000.0,Informática e Periféricos,5,29/03/2025,Belo Horizonte,20000.0
5569,smart tv,4000.0,"TV, Áudio e Vídeo",4,29/03/2025,Joinville,16000.0
7092,monitor,1500.0,Informática e Periféricos,1,29/03/2024,Campinas,1500.0
7118,smartwatch,1000.0,Smartphones e Acessórios,5,29/03/2024,Porto Alegre,5000.0
2617,smartwatch,1000.0,Smartphones e Acessórios,2,29/03/2024,Joinville,2000.0
6558,chromecast,200.0,"TV, Áudio e Vídeo",5,29/03/2024,Balneário Camboriú,1000.0
9821,smart tv,4000.0,"TV, Áudio e Vídeo",3,29/03/2024,Belo Horizonte,12000.0
9744,smart tv,4000.0,"TV, Áudio e Vídeo",2,29/03/2024,Rio de Janeiro,8000.0
3364,fogao,1500.0,Eletrodomésticos,2,29/03/2024,São Paulo,3000.0
7287,chromecast,200.0,"TV, Áudio e Vídeo",5,29/02/2024,Porto Alegre,1000.0
3149,ar-condicionado,2500.0,Eletrodomésticos,1,29/02/2024,Balneário Camboriú,2500.0
6231,soundbar,1000.0,"TV, Áudio e Vídeo",3,29/02/2024,Rio de Janeiro,3000.0
5674,carregador,100.0,Smartphones e Acessórios,2,29/02/2024,Belo Horizonte,200.0
4203,carregador,100.0,Smartphones e Acessórios,5,29/02/2024,Campinas,500.0
812,carregador,100.0,Smartphones e Acessórios,3,29/02/2024,Campinas,300.0
5676,notebook,4000.0,Informática e Periféricos,4,29/02/2024,Rio de Janeiro,16000.0
1527,carregador,100.0,Smartphones e Acessórios,1,29/02/2024,Porto Alegre,100.0
5080,smart tv,4000.0,"TV, Áudio e Vídeo",5,29/02/2024,Florianópolis,20000.0
3195,smart tv,4000.0,"TV, Áudio e Vídeo",5,29/02/2024,Belo Horizonte,20000.0
