cliente,produto,preco,categoria,quantidade,data,valor_total
1313,smart tv,4000.0,"TV, Áudio e Vídeo",5,16/03/2024,20000.0
1518,monitor,1500.0,Informática e Periféricos,5,05/03/2024,7500.0
8989,fone de ouvido,200.0,Smartphones e Acessórios,2,02/11/2025,400.0
9569,notebook,4000.0,Informática e Periféricos,4,26/11/2025,16000.0
4019,smartphone,2000.0,Smartphones e Acessórios,2,21/02/2025,4000.0
3830,notebook,4000.0,Informática e Periféricos,1,18/07/2025,4000.0
6234,soundbar,1000.0,"TV, Áudio e Vídeo",1,01/10/2025,1000.0
8759,notebook,4000.0,Informática e Periféricos,3,19/09/2025,12000.0
5046,monitor,1500.0,Informática e Periféricos,3,28/02/2025,4500.0
6658,ar-condicionado,2500.0,Eletrodomésticos,2,30/03/2024,5000.0
3453,fone de ouvido,200.0,Smartphones e Acessórios,5,26/11/2025,1000.0
771,fogao,1500.0,Eletrodomésticos,2,17/11/2024,3000.0
5023,smartwatch,1000.0,Smartphones e Acessórios,5,22/10/2024,5000.0
1010,carregador,100.0,Smartphones e Acessórios,3,17/03/2024,300.0
5396,fogao,1500.0,Eletrodomésticos,2,02/09/2024,3000.0
4913,geladeira,5000.0,Eletrodomésticos,5,11/10/2024,25000.0
9368,monitor,1500.0,Informática e Periféricos,2,03/01/2025,3000.0
5531,smartphone,2000.0,Smartphones e Acessórios,4,02/11/2025,8000.0
6083,fone de ouvido,200.0,Smartphones e Acessórios,4,04/06/2025,800.0
80,chromecast,200.0,"TV, Áudio e Vídeo",3,05/09/2024,600.0
4087,chromecast,200.0,"TV, Áudio e Vídeo",4,06/09/2025,800.0
2784,mouse,100.0,Informática e Periféricos,3,28/07/2024,300.0
4668,soundbar,1000.0,"TV, Áudio e Vídeo",5,09/03/2025,5000.0
2289,fogao,1500.0,Eletrodomésticos,3,24/12/2025,4500.0
7877,ar-condicionado,2500.0,Eletrodomésticos,1,09/09/2025,2500.0
4873,fone de ouvido,200.0,Smartphones e Acessórios,4,26/07/2025,800.0
7977,soundbar,1000.0,"TV, Áudio e Vídeo",5,22/03/2024,5000.0
522,monitor,1500.0,Informática e Periféricos,1,29/08/2025,1500.0
3611,carregador,100.0,Smartphones e Acessórios,3,02/05/2024,300.0
3920,fogao,1500.0,Eletrodomésticos,4,01/05/2025,6000.0
1130,chromecast,200.0,"TV, Áudio e Vídeo",2,07/04/2024,400.0
5176,fone de ouvido,200.0,Smartphones e Acessórios,5,20/05/2024,1000.0
3900,fogao,1500.0,Eletrodomésticos,4,26/09/2024,6000.0
3825,notebook,4000.0,Informática e Periféricos,5,27/06/2025,20000.0
6019,chromecast,200.0,"TV, Áudio e Vídeo",4,26/03/2025,800.0
7401,ar-condicionado,2500.0,Eletrodomésticos,3,06/07/2025,7500.0
5166,smart tv,4000.0,"TV, Áudio e Vídeo",5,20/05/2025,20000.0
7148,monitor,1500.0,Informática e Periféricos,3,02/03/2025,4500.0
3087,notebook,4000.0,Informática e Periféricos,2,20/03/2024,8000.0
1329,notebook,4000.0,Informática e Periféricos,2,13/03/2024,8000.0
9129,fone de ouvido,200.0,Smartphones e Acessórios,2,17/10/2025,400.0
9853,fone de ouvido,200.0,Smartphones e Acessórios,3,23/10/2024,600.0
6011,carregador,100.0,Smartphones e Acessórios,4,12/09/2024,400.0
291,notebook,4000.0,Informática e Periféricos,1,27/05/2024,4000.0
3000,fogao,1500.0,Eletrodomésticos,5,10/04/2024,7500.0
3453,carregador,100.0,Smartphones e Acessórios,2,06/06/2024,200.0
6028,monitor,1500.0,Informática e Periféricos,5,09/07/2025,7500.0
2891,smartphone,2000.0,Smartphones e Acessórios,5,16/07/2024,10000.0
1251,soundbar,1000.0,"TV, Áudio e Vídeo",1,01/04/2024,1000.0
3883,carregador,100.0,Smartphones e Acessórios,5,22/01/2025,500.0
7141,mouse,100.0,Informática e Periféricos,3,30/07/2024,300.0
4776,soundbar,1000.0,"TV, Áudio e Vídeo",3,25/11/2024,3000.0
1046,mouse,100.0,Informática e Periféricos,4,09/07/2025,400.0
3074,monitor,1500.0,Informática e Periféricos,2,12/04/2024,3000.0
8155,chromecast,200.0,"TV, Áudio e Vídeo",1,26/10/2024,200.0
9214,smart tv,4000.0,"TV, Áudio e Vídeo",3,02/02/2024,12000.0
8387,monitor,1500.0,Informática e Periféricos,4,01/09/2024,6000.0
6869,fone de ouvido,200.0,Smartphones e Acessórios,1,17/08/2025,200.0
7940,fone de ouvido,200.0,Smartphones e Acessórios,1,17/11/2024,200.0
3020,fogao,1500.0,Eletrodomésticos,1,10/06/2024,1500.0
1164,smart tv,4000.0,"TV, Áudio e Vídeo",5,04/11/2025,20000.0
3011,soundbar,1000.0,"TV, Áudio e Vídeo",1,19/10/2024,1000.0
2988,soundbar,1000.0,"TV, Áudio e Vídeo",2,13/06/2025,2000.0
7659,mouse,100.0,Informática e Periféricos,4,13/11/2024,400.0
5149,chromecast,200.0,"TV, Áudio e Vídeo",4,29/12/2024,800.0
2426,mouse,100.0,Informática e Periféricos,1,01/05/2025,100.0
5830,smart tv,4000.0,"TV, Áudio e Vídeo",5,18/12/2024,20000.0
4935,fone de ouvido,200.0,Smartphones e Acessórios,4,25/11/2024,800.0
9386,notebook,4000.0,Informática e Periféricos,5,17/09/2024,20000.0
4328,carregador,100.0,Smartphones e Acessórios,3,22/09/2025,300.0
3996,fone de ouvido,200.0,Smartphones e Acessórios,2,19/11/2024,400.0
3840,carregador,100.0,Smartphones e Acessórios,2,28/11/2024,200.0
6059,notebook,4000.0,Informática e Periféricos,3,27/10/2024,12000.0
3451,smart tv,4000.0,"TV, Áudio e Vídeo",3,22/08/2025,12000.0
973,smart tv,4000.0,"TV, Áudio e Vídeo",4,14/01/2026,16000.0
9776,soundbar,1000.0,"TV, Áudio e Vídeo",4,29/04/2024,4000.0
4912,ar-condicionado,2500.0,Eletrodomésticos,2,10/08/2024,5000.0
4374,monitor,1500.0,Informática e Periféricos,5,22/05/2024,7500.0
8923,fone de ouvido,200.0,Smartphones e Acessórios,5,30/03/2024,1000.0
6635,fone de ouvido,200.0,Smartphones e Acessórios,3,14/02/2024,600.0
3956,carregador,100.0,Smartphones e Acessórios,4,18/01/2025,400.0
7279,geladeira,5000.0,Eletrodomésticos,4,16/01/2026,20000.0
9191,carregador,100.0,Smartphones e Acessórios,3,08/04/2025,300.0
8515,carregador,100.0,Smartphones e Acessórios,1,13/08/2025,100.0
6883,notebook,4000.0,Informática e Periféricos,4,16/08/2025,16000.0
9172,carregador,100.0,Smartphones e Acessórios,1,22/07/2024,100.0
8078,carregador,100.0,Smartphones e Acessórios,2,06/04/2024,200.0
9660,ar-condicionado,2500.0,Eletrodomésticos,1,17/08/2024,2500.0
5917,chromecast,200.0,"TV, Áudio e Vídeo",4,17/02/2024,800.0
320,monitor,1500.0,Informática e Periféricos,4,22/03/2024,6000.0
9237,smart tv,4000.0,"TV, Áudio e Vídeo",1,25/12/2025,4000.0
5568,chromecast,200.0,"TV, Áudio e Vídeo",5,23/09/2025,1000.0
8472,chromecast,200.0,"TV, Áudio e Vídeo",3,28/12/2025,600.0
9018,carregador,100.0,Smartphones e Acessórios,5,29/09/2024,500.0
6043,fone de ouvido,200.0,Smartphones e Acessórios,1,29/11/2025,200.0
8429,geladeira,5000.0,Eletrodomésticos,4,03/03/2025,20000.0
4191,smart tv,4000.0,"TV, Áudio e Vídeo",3,22/01/2025,12000.0
4503,geladeira,5000.0,Eletrodomésticos,5,06/09/2024,25000.0
5227,carregador,100.0,Smartphones e Acessórios,2,09/02/2024,200.0
7766,mouse,100.0,Informática e Periféricos,5,26/10/2025,500.0
3006,chromecast,200.0,"TV, Áudio e Vídeo",3,21/01/2026,600.0
1965,fone de ouvido,200.0,Smartphones e Acessórios,2,08/12/2024,400.0
8189,fone de ouvido,200.0,Smartphones e Acessórios,5,11/05/2025,1000.0
5298,fogao,1500.0,Eletrodomésticos,3,02/01/2026,4500.0
1036,chromecast,200.0,"TV, Áudio e Vídeo",2,28/08/2024,400.0
6274,ar-condicionado,2500.0,Eletrodomésticos,4,01/05/2024,10000.0
3860,monitor,1500.0,Informática e Periféricos,4,26/09/2024,6000.0
8605,ar-condicionado,2500.0,Eletrodomésticos,2,05/08/2025,5000.0
1699,smartwatch,1000.0,Smartphones e Acessórios,4,16/01/2025,4000.0
2116,fone de ouvido,200.0,Smartphones e Acessórios,5,15/07/2024,1000.0
6761,notebook,4000.0,Informática e Periféricos,1,07/05/2025,4000.0
300,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/09/2024,4000.0
4558,smartphone,2000.0,Smartphones e Acessórios,5,03/11/2025,10000.0
2170,mouse,100.0,Informática e Periféricos,1,11/01/2026,100.0
7968,mouse,100.0,Informática e Periféricos,2,28/09/2024,200.0
225,smartphone,2000.0,Smartphones e Acessórios,3,20/12/2025,6000.0
9160,soundbar,1000.0,"TV, Áudio e Vídeo",5,17/09/2025,5000.0
601,fogao,1500.0,Eletrodomésticos,2,11/02/2025,3000.0
5852,notebook,4000.0,Informática e Periféricos,1,22/03/2025,4000.0
2572,soundbar,1000.0,"TV, Áudio e Vídeo",5,09/05/2024,5000.0
6115,notebook,4000.0,Informática e Periféricos,1,24/09/2025,4000.0
2650,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/01/2025,4000.0
6022,fogao,1500.0,Eletrodomésticos,1,18/06/2025,1500.0
9581,geladeira,5000.0,Eletrodomésticos,3,17/07/2025,15000.0
9046,fone de ouvido,200.0,Smartphones e Acessórios,3,21/12/2024,600.0
738,soundbar,1000.0,"TV, Áudio e Vídeo",5,04/07/2024,5000.0
2741,carregador,100.0,Smartphones e Acessórios,4,06/07/2025,400.0
6243,soundbar,1000.0,"TV, Áudio e Vídeo",4,17/12/2025,4000.0
600,soundbar,1000.0,"TV, Áudio e Vídeo",2,01/07/2025,2000.0
2308,carregador,100.0,Smartphones e Acessórios,5,06/02/2025,500.0
9748,smartwatch,1000.0,Smartphones e Acessórios,3,28/12/2025,3000.0
4042,smartwatch,1000.0,Smartphones e Acessórios,5,10/05/2025,5000.0
6577,mouse,100.0,Informática e Periféricos,5,01/09/2024,500.0
779,fone de ouvido,200.0,Smartphones e Acessórios,1,05/12/2025,200.0
7621,notebook,4000.0,Informática e Periféricos,5,06/08/2025,20000.0
3054,notebook,4000.0,Informática e Periféricos,5,30/12/2024,20000.0
9223,carregador,100.0,Smartphones e Acessórios,1,23/05/2025,100.0
7786,soundbar,1000.0,"TV, Áudio e Vídeo",1,05/08/2024,1000.0
707,smartwatch,1000.0,Smartphones e Acessórios,1,14/12/2024,1000.0
7656,smartwatch,1000.0,Smartphones e Acessórios,3,25/12/2025,3000.0
3801,chromecast,200.0,"TV, Áudio e Vídeo",1,28/05/2024,200.0
2634,smart tv,4000.0,"TV, Áudio e Vídeo",4,26/07/2024,16000.0
7267,notebook,4000.0,Informática e Periféricos,3,29/09/2024,12000.0
1285,smartphone,2000.0,Smartphones e Acessórios,4,14/08/2024,8000.0
8396,fogao,1500.0,Eletrodomésticos,1,14/08/2025,1500.0
6895,fone de ouvido,200.0,Smartphones e Acessórios,1,23/09/2025,200.0
1968,mouse,100.0,Informática e Periféricos,2,11/05/2025,200.0
7576,fogao,1500.0,Eletrodomésticos,2,21/01/2025,3000.0
9420,monitor,1500.0,Informática e Periféricos,4,20/05/2024,6000.0
702,monitor,1500.0,Informática e Periféricos,2,28/09/2024,3000.0
4216,smart tv,4000.0,"TV, Áudio e Vídeo",2,30/04/2024,8000.0
9176,fone de ouvido,200.0,Smartphones e Acessórios,2,25/04/2025,400.0
8336,fone de ouvido,200.0,Smartphones e Acessórios,1,14/06/2024,200.0
6148,geladeira,5000.0,Eletrodomésticos,2,01/07/2024,10000.0
6985,carregador,100.0,Smartphones e Acessórios,1,01/04/2024,100.0
8867,smartwatch,1000.0,Smartphones e Acessórios,2,17/10/2024,2000.0
3879,monitor,1500.0,Informática e Periféricos,2,13/11/2025,3000.0
908,mouse,100.0,Informática e Periféricos,4,04/04/2024,400.0
6482,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/12/2025,3000.0
6119,ar-condicionado,2500.0,Eletrodomésticos,5,18/04/2024,12500.0
7864,fone de ouvido,200.0,Smartphones e Acessórios,2,07/09/2025,400.0
7686,chromecast,200.0,"TV, Áudio e Vídeo",4,04/07/2024,800.0
3612,soundbar,1000.0,"TV, Áudio e Vídeo",3,21/05/2024,3000.0
7091,notebook,4000.0,Informática e Periféricos,2,24/04/2025,8000.0
3087,smartphone,2000.0,Smartphones e Acessórios,1,01/10/2024,2000.0
6184,smartwatch,1000.0,Smartphones e Acessórios,2,18/05/2025,2000.0
3395,geladeira,5000.0,Eletrodomésticos,4,01/05/2025,20000.0
5984,ar-condicionado,2500.0,Eletrodomésticos,4,31/12/2025,10000.0
3081,fone de ouvido,200.0,Smartphones e Acessórios,1,26/09/2024,200.0
1947,geladeira,5000.0,Eletrodomésticos,2,07/10/2024,10000.0
2100,soundbar,1000.0,"TV, Áudio e Vídeo",5,25/07/2024,5000.0
651,carregador,100.0,Smartphones e Acessórios,2,13/07/2025,200.0
9748,fogao,1500.0,Eletrodomésticos,3,29/02/2024,4500.0
4262,smartwatch,1000.0,Smartphones e Acessórios,1,16/06/2024,1000.0
2420,smartwatch,1000.0,Smartphones e Acessórios,4,13/08/2024,4000.0
1332,carregador,100.0,Smartphones e Acessórios,2,07/04/2024,200.0
9967,chromecast,200.0,"TV, Áudio e Vídeo",4,15/01/2026,800.0
3286,smart tv,4000.0,"TV, Áudio e Vídeo",3,23/05/2024,12000.0
2505,chromecast,200.0,"TV, Áudio e Vídeo",5,04/06/2025,1000.0
7124,fogao,1500.0,Eletrodomésticos,3,15/07/2024,4500.0
1292,monitor,1500.0,Informática e Periféricos,4,02/11/2025,6000.0
1947,fone de ouvido,200.0,Smartphones e Acessórios,2,04/01/2026,400.0
1232,fone de ouvido,200.0,Smartphones e Acessórios,2,14/11/2025,400.0
3076,notebook,4000.0,Informática e Periféricos,4,06/02/2025,16000.0
6881,smart tv,4000.0,"TV, Áudio e Vídeo",2,30/03/2024,8000.0
5919,soundbar,1000.0,"TV, Áudio e Vídeo",4,25/01/2025,4000.0
181,smart tv,4000.0,"TV, Áudio e Vídeo",4,13/04/2025,16000.0
597,smartwatch,1000.0,Smartphones e Acessórios,3,24/02/2024,3000.0
3228,chromecast,200.0,"TV, Áudio e Vídeo",1,04/08/2025,200.0
8175,carregador,100.0,Smartphones e Acessórios,3,02/03/2025,300.0
8492,carregador,100.0,Smartphones e Acessórios,1,28/08/2025,100.0
2050,carregador,100.0,Smartphones e Acessórios,3,23/08/2024,300.0
8334,smart tv,4000.0,"TV, Áudio e Vídeo",2,09/03/2025,8000.0
4524,monitor,1500.0,Informática e Periféricos,2,05/03/2025,3000.0
1180,ar-condicionado,2500.0,Eletrodomésticos,4,28/11/2024,10000.0
1205,fone de ouvido,200.0,Smartphones e Acessórios,2,06/03/2024,400.0
4787,notebook,4000.0,Informática e Periféricos,3,28/05/2025,12000.0
4929,soundbar,1000.0,"TV, Áudio e Vídeo",4,11/10/2024,4000.0
2073,notebook,4000.0,Informática e Periféricos,4,14/04/2025,16000.0
4324,smart tv,4000.0,"TV, Áudio e Vídeo",4,26/05/2025,16000.0
4680,carregador,100.0,Smartphones e Acessórios,3,17/11/2025,300.0
228,mouse,100.0,Informática e Periféricos,5,10/11/2024,500.0
7254,smartwatch,1000.0,Smartphones e Acessórios,4,13/08/2024,4000.0
5499,monitor,1500.0,Informática e Periféricos,5,07/08/2024,7500.0
802,carregador,100.0,Smartphones e Acessórios,4,22/01/2025,400.0
2158,smartphone,2000.0,Smartphones e Acessórios,3,17/04/2024,6000.0
4218,carregador,100.0,Smartphones e Acessórios,2,06/05/2025,200.0
5863,smart tv,4000.0,"TV, Áudio e Vídeo",2,29/01/2025,8000.0
7797,ar-condicionado,2500.0,Eletrodomésticos,5,10/02/2025,12500.0
2987,geladeira,5000.0,Eletrodomésticos,5,25/05/2025,25000.0
7951,carregador,100.0,Smartphones e Acessórios,2,22/09/2025,200.0
7516,fone de ouvido,200.0,Smartphones e Acessórios,3,14/12/2025,600.0
4946,carregador,100.0,Smartphones e Acessórios,1,29/11/2024,100.0
4204,ar-condicionado,2500.0,Eletrodomésticos,1,20/02/2025,2500.0
7791,fogao,1500.0,Eletrodomésticos,1,19/06/2025,1500.0
9544,notebook,4000.0,Informática e Periféricos,5,29/07/2024,20000.0
2476,fogao,1500.0,Eletrodomésticos,2,26/11/2025,3000.0
3345,carregador,100.0,Smartphones e Acessórios,1,25/01/2025,100.0
1970,smartwatch,1000.0,Smartphones e Acessórios,2,21/08/2024,2000.0
92,soundbar,1000.0,"TV, Áudio e Vídeo",4,11/11/2024,4000.0
4371,carregador,100.0,Smartphones e Acessórios,1,03/03/2024,100.0
6941,smart tv,4000.0,"TV, Áudio e Vídeo",1,06/10/2025,4000.0
9994,monitor,1500.0,Informática e Periféricos,3,22/07/2024,4500.0
8071,geladeira,5000.0,Eletrodomésticos,2,07/02/2024,10000.0
1717,chromecast,200.0,"TV, Áudio e Vídeo",4,30/05/2024,800.0
4083,fogao,1500.0,Eletrodomésticos,3,01/02/2024,4500.0
2427,fogao,1500.0,Eletrodomésticos,4,29/12/2025,6000.0
4894,chromecast,200.0,"TV, Áudio e Vídeo",4,13/11/2024,800.0
6443,geladeira,5000.0,Eletrodomésticos,3,07/08/2024,15000.0
6537,chromecast,200.0,"TV, Áudio e Vídeo",3,29/10/2025,600.0
8100,ar-condicionado,2500.0,Eletrodomésticos,5,16/07/2024,12500.0
522,ar-condicionado,2500.0,Eletrodomésticos,5,08/07/2025,12500.0
8669,smartphone,2000.0,Smartphones e Acessórios,2,04/06/2024,4000.0
6287,smartphone,2000.0,Smartphones e Acessórios,5,09/10/2024,10000.0
1157,carregador,100.0,Smartphones e Acessórios,1,24/02/2024,100.0
3434,fogao,1500.0,Eletrodomésticos,3,14/07/2025,4500.0
4956,soundbar,1000.0,"TV, Áudio e Vídeo",1,17/09/2024,1000.0
2554,smart tv,4000.0,"TV, Áudio e Vídeo",5,26/02/2024,20000.0
2559,fone de ouvido,200.0,Smartphones e Acessórios,2,04/12/2025,400.0
8876,soundbar,1000.0,"TV, Áudio e Vídeo",2,01/05/2025,2000.0
7580,soundbar,1000.0,"TV, Áudio e Vídeo",2,24/12/2025,2000.0
8508,chromecast,200.0,"TV, Áudio e Vídeo",1,27/08/2024,200.0
6187,carregador,100.0,Smartphones e Acessórios,2,30/10/2024,200.0
3222,smartwatch,1000.0,Smartphones e Acessórios,3,22/11/2025,3000.0
9333,smartwatch,1000.0,Smartphones e Acessórios,1,30/06/2024,1000.0
2975,smart tv,4000.0,"TV, Áudio e Vídeo",1,11/10/2025,4000.0
7344,monitor,1500.0,Informática e Periféricos,5,31/12/2024,7500.0
284,soundbar,1000.0,"TV, Áudio e Vídeo",5,04/06/2024,5000.0
6866,fogao,1500.0,Eletrodomésticos,4,26/01/2024,6000.0
1011,monitor,1500.0,Informática e Periféricos,3,25/10/2024,4500.0
5021,chromecast,200.0,"TV, Áudio e Vídeo",3,06/05/2024,600.0
2530,mouse,100.0,Informática e Periféricos,1,02/09/2025,100.0
3042,smartphone,2000.0,Smartphones e Acessórios,5,19/10/2024,10000.0
2969,fone de ouvido,200.0,Smartphones e Acessórios,4,07/06/2025,800.0
9391,smartwatch,1000.0,Smartphones e Acessórios,3,06/12/2024,3000.0
8079,notebook,4000.0,Informática e Periféricos,3,01/02/2024,12000.0
9758,smartwatch,1000.0,Smartphones e Acessórios,1,28/04/2025,1000.0
9328,ar-condicionado,2500.0,Eletrodomésticos,2,29/06/2025,5000.0
3099,geladeira,5000.0,Eletrodomésticos,4,06/05/2024,20000.0
3156,smart tv,4000.0,"TV, Áudio e Vídeo",3,05/07/2025,12000.0
7657,carregador,100.0,Smartphones e Acessórios,4,02/07/2024,400.0
217,fone de ouvido,200.0,Smartphones e Acessórios,1,21/08/2025,200.0
3165,monitor,1500.0,Informática e Periféricos,4,28/05/2024,6000.0
727,fogao,1500.0,Eletrodomésticos,2,01/09/2024,3000.0
7920,chromecast,200.0,"TV, Áudio e Vídeo",3,25/01/2024,600.0
3966,fogao,1500.0,Eletrodomésticos,3,24/08/2025,4500.0
194,carregador,100.0,Smartphones e Acessórios,5,02/05/2025,500.0
4015,mouse,100.0,Informática e Periféricos,3,10/08/2025,300.0
537,smart tv,4000.0,"TV, Áudio e Vídeo",4,27/04/2024,16000.0
4493,fogao,1500.0,Eletrodomésticos,1,11/07/2025,1500.0
4046,notebook,4000.0,Informática e Periféricos,1,30/07/2025,4000.0
9160,monitor,1500.0,Informática e Periféricos,4,04/05/2024,6000.0
4248,carregador,100.0,Smartphones e Acessórios,4,25/10/2024,400.0
201,smartwatch,1000.0,Smartphones e Acessórios,2,13/02/2024,2000.0
519,geladeira,5000.0,Eletrodomésticos,4,14/09/2025,20000.0
9745,mouse,100.0,Informática e Periféricos,2,21/05/2025,200.0
6001,geladeira,5000.0,Eletrodomésticos,4,14/03/2025,20000.0
9206,smart tv,4000.0,"TV, Áudio e Vídeo",5,19/07/2025,20000.0
7714,smartwatch,1000.0,Smartphones e Acessórios,4,22/05/2024,4000.0
852,smartwatch,1000.0,Smartphones e Acessórios,5,13/05/2025,5000.0
6550,carregador,100.0,Smartphones e Acessórios,4,02/08/2025,400.0
7706,notebook,4000.0,Informática e Periféricos,5,24/11/2024,20000.0
8859,carregador,100.0,Smartphones e Acessórios,2,26/01/2025,200.0
2174,ar-condicionado,2500.0,Eletrodomésticos,5,19/08/2025,12500.0
5806,geladeira,5000.0,Eletrodomésticos,4,11/02/2024,20000.0
6917,smartwatch,1000.0,Smartphones e Acessórios,3,04/12/2024,3000.0
2144,mouse,100.0,Informática e Periféricos,1,19/07/2025,100.0
6859,fone de ouvido,200.0,Smartphones e Acessórios,3,14/05/2024,600.0
1026,mouse,100.0,Informática e Periféricos,4,21/07/2024,400.0
5543,soundbar,1000.0,"TV, Áudio e Vídeo",4,30/04/2024,4000.0
7360,monitor,1500.0,Informática e Periféricos,2,13/07/2024,3000.0
7364,carregador,100.0,Smartphones e Acessórios,2,24/12/2025,200.0
8002,smartphone,2000.0,Smartphones e Acessórios,3,20/01/2026,6000.0
4954,smartwatch,1000.0,Smartphones e Acessórios,1,10/05/2025,1000.0
4336,smartphone,2000.0,Smartphones e Acessórios,4,05/04/2024,8000.0
7053,mouse,100.0,Informática e Periféricos,5,13/02/2025,500.0
9104,carregador,100.0,Smartphones e Acessórios,3,17/01/2025,300.0
8207,fogao,1500.0,Eletrodomésticos,3,14/09/2025,4500.0
7713,smartwatch,1000.0,Smartphones e Acessórios,5,25/03/2025,5000.0
1580,smart tv,4000.0,"TV, Áudio e Vídeo",2,02/10/2025,8000.0
935,fogao,1500.0,Eletrodomésticos,3,26/10/2025,4500.0
5971,carregador,100.0,Smartphones e Acessórios,4,18/09/2025,400.0
3354,smartwatch,1000.0,Smartphones e Acessórios,1,08/06/2024,1000.0
2203,notebook,4000.0,Informática e Periféricos,1,16/11/2025,4000.0
335,smart tv,4000.0,"TV, Áudio e Vídeo",2,30/07/2024,8000.0
6821,geladeira,5000.0,Eletrodomésticos,3,12/03/2025,15000.0
3312,fogao,1500.0,Eletrodomésticos,5,02/11/2024,7500.0
9459,carregador,100.0,Smartphones e Acessórios,1,18/03/2025,100.0
1914,geladeira,5000.0,Eletrodomésticos,2,04/09/2024,10000.0
1265,smart tv,4000.0,"TV, Áudio e Vídeo",3,26/10/2025,12000.0
590,fogao,1500.0,Eletrodomésticos,1,16/01/2026,1500.0
1523,smartphone,2000.0,Smartphones e Acessórios,1,02/03/2025,2000.0
2204,smartphone,2000.0,Smartphones e Acessórios,1,04/05/2024,2000.0
6982,ar-condicionado,2500.0,Eletrodomésticos,4,02/06/2025,10000.0
8745,notebook,4000.0,Informática e Periféricos,5,15/02/2024,20000.0
2140,smartwatch,1000.0,Smartphones e Acessórios,3,08/06/2025,3000.0
8572,monitor,1500.0,Informática e Periféricos,2,13/11/2025,3000.0
585,fogao,1500.0,Eletrodomésticos,3,08/01/2025,4500.0
6198,smartphone,2000.0,Smartphones e Acessórios,4,18/12/2024,8000.0
3086,smartphone,2000.0,Smartphones e Acessórios,3,25/12/2025,6000.0
9980,fone de ouvido,200.0,Smartphones e Acessórios,1,18/03/2024,200.0
1658,fogao,1500.0,Eletrodomésticos,1,23/05/2025,1500.0
